reviewStatus,compilerDecision,compilerNotes,chapter,rowType,priority,candidateId,date,title,lane,reason,sourceNote,researchNote,catalogUrl,pdfUrl
,,,Greece,Source lead,537 / High-value source pool,RS 002-001,1993-01-05 to 1993-01-05,"Tuesday, January 5, 1993 [2]",Requested source pool: Presidential Daily File,Greece | Greek | Mitsotakis | Cyprus | Cypriot | Vassiliou | Denktash | Turkey | Turkish | Demirel,"Source: George H.W. Bush Library, George H. W. Bush Papers, Presidential Daily Files, Tuesday, January 5, 1993 [2]. Access restriction: Restricted - Possibly. NAID 470418284.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Cypriot, Vassiliou, Denktash, Turkey, Turkish, Demirel, Greece / Turkey / Cyprus. Digital object: 41-bpr-ootp-daily_files-90746-009.pdf. Catalog: https://catalog.archives.gov/id/470418284.",https://catalog.archives.gov/id/470418284,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbpp/Pres_Daily_Files_595141/1993/41-bpr-ootp-daily_files-90746-009.pdf
,,,Greece,Source lead,536 / High-value source pool,RS 002-002,1991-11-22 to 1991-11-22,"Friday, November 22, 1991 [2]",Requested source pool: Presidential Daily File,Greece | Greek | Mitsotakis | Cyprus | Cypriot | Vassiliou | Turkey | Turkish | Yilmaz | Eastern Mediterranean,"Source: George H.W. Bush Library, George H. W. Bush Papers, Presidential Daily Files, Friday, November 22, 1991 [2]. Access restriction: Restricted - Possibly. NAID 470417464.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Cypriot, Vassiliou, Turkey, Turkish, Yilmaz, Eastern Mediterranean, Greece / Turkey / Cyprus. Digital object: 41-bpr-ootp-daily_files-90635-006.pdf. Catalog: https://catalog.archives.gov/id/470417464.",https://catalog.archives.gov/id/470417464,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbpp/Pres_Daily_Files_595141/1991/41-bpr-ootp-daily_files-90635-006.pdf
,,,Greece,Source lead,535 / High-value source pool,RS 001-010,,Presidential Meetings--Memorandum of Conversations 7/1/92-7/9/92,Requested source pool: Scowcroft Papers,Greece | Mitsotakis | Cyprus | Vassiliou | Denktash | Demirel | Yilmaz | Greece / Turkey / Cyprus | memcon | memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 7/1/92-7/9/92. Access restriction: Restricted - Possibly. NAID 366551684.","Query hit(s): Greece, Mitsotakis, Cyprus, Vassiliou, Denktash, Demirel, Yilmaz, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91110-001.pdf. Catalog: https://catalog.archives.gov/id/366551684.",https://catalog.archives.gov/id/366551684,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91110-001.pdf
,,,Greece,Source lead,531 / High-value source pool,RS 001-012,,Other (July 1989),Requested source pool: Scowcroft Papers,Greece | Greek | Papandreou | Cyprus | Cypriot | Vassiliou | Denktash | Turkish | Ozal | memcon,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Chronological Files, Other (July 1989). Access restriction: Restricted - Possibly. NAID 366551995.","Query hit(s): Greece, Greek, Papandreou, Cyprus, Cypriot, Vassiliou, Denktash, Turkish, Ozal, memcon, memorandum of conversation. Digital object: 41-bpr-scow-chron-91148-006.pdf. Catalog: https://catalog.archives.gov/id/366551995.",https://catalog.archives.gov/id/366551995,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4708326/41-bpr-scow-chron-91148-006.pdf
,,,Greece,Source lead,531 / High-value source pool,RS 001-011,,Desert Shield/Desert Storm (March 1991) [2],Requested source pool: Scowcroft Papers,Greek | Mitsotakis | Cyprus | Vassiliou | Turkey | Turkish | Ozal | Incirlik | Aegean | Greece / Turkey / Cyprus,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Desert Shield and Desert Storm Files, Desert Shield/Desert Storm (March 1991) [2]. Access restriction: Restricted - Possibly. NAID 366551985.","Query hit(s): Greek, Mitsotakis, Cyprus, Vassiliou, Turkey, Turkish, Ozal, Incirlik, Aegean, Greece / Turkey / Cyprus. Digital object: 41-bpr-scow-dsds-chr-91147-005.pdf. Catalog: https://catalog.archives.gov/id/366551985.",https://catalog.archives.gov/id/366551985,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4708319/41-bpr-scow-dsds-chr-91147-005.pdf
,,,Greece,Source lead,531 / High-value source pool,RS 001-013,,Presidential Telephone Calls--Memorandum of Conversations 8/5/91-9/25/91,Requested source pool: Scowcroft Papers,Mitsotakis | Cyprus | Denktash | Turkey | Ozal | Yilmaz | Greece / Turkey / Cyprus | telcon | memorandum of conversation | telephone conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Telephone Calls--Memorandum of Conversations 8/5/91-9/25/91. Access restriction: Restricted - Possibly. NAID 366551701.","Query hit(s): Mitsotakis, Cyprus, Denktash, Turkey, Ozal, Yilmaz, Greece / Turkey / Cyprus, telcon, memorandum of conversation, telephone conversation. Digital object: 41-bpr-scow-pcor-telcon-91113-001.pdf. Catalog: https://catalog.archives.gov/id/366551701.",https://catalog.archives.gov/id/366551701,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-telcon-91113-001.pdf
,,,Greece,Source lead,528 / High-value source pool,RS 001-014,,Presidential Meetings--Memorandum of Conversations 10/16/91-12/17/91,Requested source pool: Scowcroft Papers,Greece | Greek | Mitsotakis | Cyprus | Vassiliou | Demirel | Yilmaz | Greece / Turkey / Cyprus | memcon | memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 10/16/91-12/17/91. Access restriction: Restricted - Possibly. NAID 366551679.","Query hit(s): Greece, Greek, Mitsotakis, Cyprus, Vassiliou, Demirel, Yilmaz, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91109-004.pdf. Catalog: https://catalog.archives.gov/id/366551679.",https://catalog.archives.gov/id/366551679,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91109-004.pdf
,,,Greece,Source lead,527 / High-value source pool,RS 001-015,,Presidential Meetings--Memorandum of Conversations 5/17/90-6/26/90,Requested source pool: Scowcroft Papers,Greece | Greek | Papandreou | Mitsotakis | Cyprus | Vassiliou | Demirel | Greece / Turkey / Cyprus | memcon | memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 5/17/90-6/26/90. Access restriction: Restricted - Possibly. NAID 366551669.","Query hit(s): Greece, Greek, Papandreou, Mitsotakis, Cyprus, Vassiliou, Demirel, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91107-010.pdf. Catalog: https://catalog.archives.gov/id/366551669.",https://catalog.archives.gov/id/366551669,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91107-010.pdf
,,,Greece,Source lead,524 / High-value source pool,RS 001-016,,Presidential Meetings--Memorandum of Conversations 10/3/89-12/16/89,Requested source pool: Scowcroft Papers,Greek | Cyprus | Cypriot | Vassiliou | Denktash | Turkish | Eastern Mediterranean | Greece / Turkey / Cyprus | memcon | memorandum of conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Meetings--Memorandum of Conversations 10/3/89-12/16/89. Access restriction: Restricted - Possibly. NAID 366551665.","Query hit(s): Greek, Cyprus, Cypriot, Vassiliou, Denktash, Turkish, Eastern Mediterranean, Greece / Turkey / Cyprus, memcon, memorandum of conversation. Digital object: 41-bpr-scow-pcor-memcon-91107-006.pdf. Catalog: https://catalog.archives.gov/id/366551665.",https://catalog.archives.gov/id/366551665,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-memcon-91107-006.pdf
,,,Greece,Source lead,515 / High-value source pool,RS 001-017,,Presidential Telephone Calls--Memorandum of Conversations 4/10/92-6/30/92,Requested source pool: Scowcroft Papers,Mitsotakis | Cyprus | Denktash | Turkey | Demirel | Greece / Turkey / Cyprus | telcon | memorandum of conversation | telephone conversation,"Source: George H.W. Bush Library, Bush Presidential Records, Brent Scowcroft Collection, Presidential Correspondence Files, Presidential Telephone Calls--Memorandum of Conversations 4/10/92-6/30/92. Access restriction: Restricted - Possibly. NAID 366551704.","Query hit(s): Mitsotakis, Cyprus, Denktash, Turkey, Demirel, Greece / Turkey / Cyprus, telcon, memorandum of conversation, telephone conversation. Digital object: 41-bpr-scow-pcor-telcon-91113-004.pdf. Catalog: https://catalog.archives.gov/id/366551704.",https://catalog.archives.gov/id/366551704,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-gbs/4545941/41-bpr-scow-pcor-telcon-91113-004.pdf
,,,Greece,Declassification follow-up,Partial,Doc 1.010,1991-12-12,"Meeting with Prime Minister Constantine Mitsotakis of Greece, December 12, 1991 (2 of 3)",Memcon,Compare released text against source context and request full review of withheld passages if needed.,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting with Prime Minister Constantine Mitsotakis of Greece, December 12, 1991 (2 of 3). Release status: Partial. NAID 428082073.",PDF extent: 7 pages. Digital object: 1991-12-12--Mitsotakis-2.pdf. Catalog: https://catalog.archives.gov/id/428082073.,https://catalog.archives.gov/id/428082073,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1991-12-12--Mitsotakis-2.pdf
,,,Greece,Citation/data-quality issue,fix before citation,Scout 023,1991-07-20,Souda Bay Naval Stationn - Crete 7/20/91 [OA 8325] [2],NARA Scout,"Title spelling variant: Found Stationn in title, documentTitle, sourceNote; review against preferred form Station.",Verify whether the Catalog title contains a typo before citation or selection.,,https://catalog.archives.gov/id/323153447,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-spe/speechwriting_backup_chron_579003/41-bpr-speech-backup-chron-13765-001_323153447.pdf
,,,Greece,Citation/data-quality issue,fix before citation,Doc 1.001,1989-05-30,"Meeting with Andreas Papandreaou, Prime Minister of Greece, May 30, 1989",Selected chronology,"Name/title spelling variant: Found Papandreaou in title, documentTitle, sourceNote; review against preferred form Papandreou.",Verify whether to preserve the Catalog title spelling or normalize in compiler notes.,,https://catalog.archives.gov/id/428082497,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1989-05-30--Papandreou.pdf
,,,Greece,Citation/data-quality issue,caveat,Doc 1.001 / Schedule NAID 415889858,1989-05-30,[Presidential Daily Diary] 5/30/1989 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 5/30/1989 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415889858,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-05_30_89-12798-011_415889858.pdf
,,,Greece,Citation/data-quality issue,caveat,Doc 1.003 / Schedule NAID 415890220,1989-11-27,[Presidential Daily Diary] 11/27/1989 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 11/27/1989 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415890220,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1989/41-bpr-apts_sch-dd-11_27_89-12812-011_415890220.pdf
,,,Greece,Citation/data-quality issue,caveat,Doc 1.005 / Schedule NAID 415890756,1990-08-22,[Presidential Daily Diary] 8/22/1990 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 8/22/1990 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415890756,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-08_22_90-12834-031_415890756.pdf
,,,Greece,Citation/data-quality issue,caveat,Doc 1.006 / Schedule NAID 415890940,1990-11-21,[Presidential Daily Diary] 11/21/1990 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 11/21/1990 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415890940,https://s3.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1990/41-bpr-apts_sch-dd-11_21_90-12843-001_415890940.pdf
,,,Greece,Citation/data-quality issue,caveat,Doc 1.013 / Schedule NAID 415892141,1992-07-09,[Presidential Daily Diary] 7/9/1992 [EMPTY],Schedule corroboration,Schedule title caveat: Schedule title includes [EMPTY]: [Presidential Daily Diary] 7/9/1992 [EMPTY].,Use as schedule corroboration only after reviewing the PDF content.,,https://catalog.archives.gov/id/415892141,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-whasf/Presidential_Daily_Diary_186322/1992/41-bpr-apts_sch-dd-07_09_92-12895-013_415892141.pdf
,,,Cyprus,Selected chronology,Selected,Doc 2.001,1989-10-04,"Meeting with George Vassiliou, President of Cyprus",Memcon,George H. W. Bush; George Vassiliou,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting with George Vassiliou, President of Cyprus. Release status: Full. NAID 428080249.",PDF extent: 6 pages. Digital object: 1989-10-04--Vassiliou.pdf. Catalog: https://catalog.archives.gov/id/428080249.,https://catalog.archives.gov/id/428080249,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1989-10-04--Vassiliou.pdf
,,,Cyprus,Selected chronology,Selected,Doc 2.002,1990-08-25,"Telephone Conversation with President George Vassiliou of Cyprus, August 25, 1990",Telcon,George H. W. Bush; George Vassiliou,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Telcon Files, Telephone Conversation with President George Vassiliou of Cyprus, August 25, 1990. Release status: Full. NAID 428080971.",PDF extent: 3 pages. Digital object: 1990-08-25--Vassiliou.pdf. Catalog: https://catalog.archives.gov/id/428080971.,https://catalog.archives.gov/id/428080971,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498139/1990-08-25--Vassiliou.pdf
,,,Cyprus,Selected chronology,Release/marker review,Doc 2.003,1992-03-30,"Meeting with George Vassiliou, President of Cyprus, March 30, 1992",Memcon,George H. W. Bush; George Vassiliou,"Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Presidential Memcon Files, Meeting with George Vassiliou, President of Cyprus, March 30, 1992. Release status: Partial. NAID 428082149.",PDF extent: 6 pages. Digital object: 1992-03-30--Vassiliou.pdf. Catalog: https://catalog.archives.gov/id/428082149.,https://catalog.archives.gov/id/428082149,https://s3.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/321498039/1992-03-30--Vassiliou.pdf
,,,Cyprus,Source lead,745 / Open first,BC 003,1989-05-01,May 1989 [7],Blackwill Chronological Files,"Subject: Request for Bilateral with Greek Prime | Minister Papandreou | under the auspices of the U.N. Secretary General, between Cypriot | Greece | Greek | Papandreou | Cyprus | Cypriot | Vassiliou | Vassiliou + Cyprus | Denktash","Source: George H.W. Bush Library, Bush Presidential Records, National Security Council, Robert D. Blackwill Chronological Files, May 1989 [7]. Access restriction: Restricted - Possibly. NAID 453248079.","Query hit(s): Greece, Greek, Papandreou, Cyprus, Cypriot, Vassiliou, Vassiliou + Cyprus, Denktash, Turkey, Turkish, Ozal, Ozal + Turkey, Greece / Turkey / Cyprus, memorandum of conversation, telephone conversation. OCR status: Full PDF OCR reviewed. OCR signals: Subject: Request for Bilateral with Greek Prime | Minister Papandreou | under the auspices of the U.N. Secretary General, between Cypriot. PDF extent: 133 pages. Digital object: 41-bpr-nsc-blackwill_chron-30544-003.pdf. Catalog: https://catalog.archives.gov/id/453248079.",https://catalog.archives.gov/id/453248079,https://s3.dualstack.us-east-1.amazonaws.com/NARAprodstorage/lz/presidential-libraries/bush/gb-nsc/blackwill/chron_2554659/41-bpr-nsc-blackwill_chron-30544-003.pdf
